player,credit_card,buy_id,buy_name,buy_cost,buy_stock,date,discount,arenapack_id,chest_name,chest_rarity,chest_unlock_time,chest_num_cards,bundle_gold,bundle_gems,emote_name,emote_path
#RYRGV0CY,0626667954120663,154,Arctic Cottongrass,284.31,18,2021-01-19,22.42,,Legendary King's Chest,Legendary,163,51,,,,
#8YPURJVLP,0626733433133493,53,Weeping Fern,168.49,26,2018-11-24,47.71,,,,,,36239,421,,
#PYGV2CRLJ,0626799901718966,93,San Angelo Yucca,164.51,17,2021-05-09,82.72,64,,,,,,,,
#QQVYGQ0Y,0626848298089117,140,Foxtail,225.87,2,2020-01-18,28.21,53,,,,,,,,
#PYGV2CRLJ,0626799901718966,175,Mago,154.81,20,2020-08-28,38.08,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#98G2RCCYY,0626074285590393,144,Sonoran Globe Amaranth,418.25,15,2020-11-04,40.97,,,,,,,,EmoteChronos20,
#8PYGPYJPR,0626427827639674,57,Beardgrass,435.34,14,2020-07-21,68.81,93,,,,,,,,
#820UJQUYY,0626432247339020,70,Tufted Evening Primrose,14.71,30,2021-02-23,90.25,,Magical Chest,Common,223,121,,,,
#G8Q8C08,0626670549961682,6,Leatherstem,441.64,18,2020-05-30,13.98,92,,,,,,,,
#8RRJCVQR,0626513880411612,100,Nimblewill,417.17,28,2020-12-04,70.89,,,,,,85813,458,,
#2JJGRPVPL,0626506543586978,64,Tropical Signalgrass,88.12,30,2020-06-16,44.03,44,,,,,,,,
#J002G8UV,0626018523440374,99,Alkali Sandmat,268.94,23,2021-10-14,85.63,,Rare Lightning Chest,Common,94,138,,,,
#29VGUQL00,0626712675017564,16,Giant Airplant,105.84,3,2020-09-29,86.57,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#2UJP2U2UP,0626628829094400,105,Sargent's Hawthorn,340.3,9,2019-06-06,32.94,17,,,,,,,,
#YPCVU2UQ,0626126519300153,100,Nimblewill,417.17,28,2019-10-20,78.73,,,,,,85813,458,,
#CL2V9U00,0626936167485902,61,Mediterranean Medick,127.61,20,2020-07-24,25.35,,,,,,66160,535,,
#P29YGR98,0626318295732374,56,Creeping Nailwort,107.54,14,2021-10-16,5.39,,Epic Lightning Chest,Epic,123,164,,,,
#80V0JULJ,0626833975501113,6,Leatherstem,441.64,18,2020-08-12,32.84,92,,,,,,,,
#8GLQ9G0RG,0626320248963916,143,Bristle Berry,293.3,13,2020-05-30,73.57,,,,,,7498,413,,
#8GL2CRGLR,0626180838686412,17,Greater Showy Stickseed,423.52,16,2019-12-05,21.86,90,,,,,,,,
#ULULJC0C,0626600558375540,59,Fineleaf Fournerved Daisy,117.42,19,2019-11-12,50.34,,Common Lightning Chest,Common,183,249,,,,
#92JCC8JUC,0626227922042190,70,Tufted Evening Primrose,14.71,30,2020-10-01,61.69,,Magical Chest,Common,223,121,,,,
#JQ8C0P,0626243828182527,193,Tube Lichen,50.92,9,2018-11-26,31.31,17,,,,,,,,
#GVLGLJPL,0626022201150354,157,Addersmeat,275.94,8,2019-12-15,90.67,,,,,,87101,6,,
#8GL2CRGLR,0626180838686412,9,Mackenzie River Dwarf-primrose,6.92,14,2021-07-08,48.16,,,,,,8288,117,,
#2V9P80RLC,0626890507071247,90,Viburnum,110.33,26,2020-10-31,93.24,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#YCPC92CC,0626725552444750,88,Caribbean Snoutbean,215.45,10,2019-08-22,92.19,21,,,,,,,,
#8L009JURJ,0626419237575390,164,Moringa,440.2,19,2019-06-27,24.4,,,,,,78634,61,,
#80J0P829U,0626547264429824,19,Ground Nama,176.15,15,2018-12-22,80.16,,,,,,,,Emote57,sfx/emotes/emotes_crl_01_02_dl.ogg
#L2UR0Y0J,0626698745617386,57,Beardgrass,435.34,14,2019-06-09,30.62,93,,,,,,,,
#8YRGR00G,0626981301373358,104,Perplexed Chiodecton Lichen,14.37,12,2020-09-08,22.22,38,,,,,,,,
#2CQ0LU9V,0626416876674930,64,Tropical Signalgrass,88.12,30,2019-04-05,45.3,44,,,,,,,,
#829YPQYLG,0626266816859368,100,Nimblewill,417.17,28,2020-12-19,32.17,,,,,,85813,458,,
#YJ8R2Y9L,0626273937979232,156,Nova Scotia Dewberry,217.1,27,2018-12-12,99.59,,Lightning Chest,Common,190,40,,,,
#88VR0GVPL,0626927612263937,6,Leatherstem,441.64,18,2021-08-03,71.09,92,,,,,,,,
#PL02LR2,0626779046000488,63,Nevada Rockdaisy,287.05,11,2019-02-01,36.35,,Legendary Chest,Legendary,149,226,,,,
#2VJQVPVR,0626172696679217,76,Ladder Spleenwort,15.53,2,2021-09-25,4.25,,,,,,,,Emote114,sfx/emotes/emotes_fishSlap_FightingFish_dl.ogg
#CQ8CPPG9,0626563759599674,189,Bigelow's Rubberweed,431.21,24,2019-07-02,47.95,,Magical Chest,Common,223,121,,,,
#2PU98V8QJ,0626063100884289,128,Prairie Lily,4.43,1,2018-11-30,17.15,,Epic Chest,Epic,111,17,,,,
#2VQ90LLL,0626703150160177,37,Imshaug's Disc Lichen,65.6,24,2019-12-16,37.63,,,,,,93572,148,,
#PJGGRCPC2,0626372275349402,125,Common Goldenstar,60.36,19,2020-01-08,32.57,,,,,,45300,116,,
#YVJQQLPPR,0626365569350045,42,Waterfall False Buttercup,371.18,19,2019-05-28,17.0,,Legendary Chest,Legendary,149,226,,,,
#YC0JJ2PV,0626717418164110,198,Lilac Tasselflower,198.69,3,2018-11-28,88.37,,Golden Chest,Epic,51,254,,,,
#YLRU2LLYP,0626931822105607,196,Scarlet Hawthorn,493.05,18,2021-04-01,15.54,,Rare Lightning Chest,Common,94,138,,,,
#QCJQYP0C,0626054264743205,152,False Venus' Looking Glass,261.47,8,2019-06-30,24.02,,Mega Lightning Chest,Common,226,146,,,,
#2LY2GGVR,0626288091351267,12,American Stoneseed,121.21,5,2020-10-14,38.97,,King's Chest,Champion,163,238,,,,
#2Q8RJGPVV,0626780343498516,190,Nuttall's Milkvetch,310.95,24,2021-10-25,89.17,,,,,,35348,27,,
#JP9JVC9Y,0626302943526859,157,Addersmeat,275.94,8,2021-02-15,52.58,,,,,,87101,6,,
#QP022PLJV,0626625075171767,75,Glacier Buttercup,230.33,16,2021-01-28,20.77,22,,,,,,,,
#2CGUPJJU,0626207580650344,101,White Goldenrod,446.84,13,2019-10-17,31.86,,,,,,4956,317,,
#G9GVYLQP,0626644452754616,139,Kaffir-lily,452.46,10,2020-06-09,80.03,54,,,,,,,,
#2L88CU2V,0626531875430124,138,Frosted Indian Paintbrush,54.9,13,2020-09-05,79.17,,,,,,,,Emote110,sfx/emotes/sfx_3_sneeze_dl.ogg
#L92P8VU9V,0626772846909347,158,Denseflower Willowherb,90.66,14,2019-04-11,42.22,,,,,,35707,152,,
#U9PU9LQV,0626596771548253,16,Giant Airplant,105.84,3,2020-01-03,92.49,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#2V2PUPJ0,0626458282076623,24,King Bladderpod,127.07,15,2019-11-07,54.69,,,,,,,,EmoteChronos23,
#2PVCG9GQ,0626123816959237,82,Congdon's Milkvetch,16.56,5,2020-05-03,24.03,67,,,,,,,,
#YGYJ220L,0626061635928811,53,Weeping Fern,168.49,26,2020-09-13,91.09,,,,,,36239,421,,
#202C2CU0U,0626381901632479,11,Curlyhead Goldenweed,454.72,10,2019-10-26,95.97,,Season Chest,Champion,98,226,,,,
#22YQRCCV,0626901493917101,123,Poisonwood,293.18,8,2019-12-22,6.2,99,,,,,,,,
#2QCPVQC0Y,0626500096470771,87,Sierra Lessingia,32.49,25,2020-06-15,77.76,,,,,,96541,70,,
#28LUR080P,0626442361137266,9,Mackenzie River Dwarf-primrose,6.92,14,2020-09-02,40.34,,,,,,8288,117,,
#2G9PQUGY,0626456082042647,147,Java Aerva,81.16,4,2020-07-29,17.77,,,,,,,,Emote8,sfx/emotes/emotes_goblin_02_01_dl.ogg
#8282YYRL,0626981689849805,94,Rough Strongbark,245.61,11,2021-06-23,33.31,,,,,,29714,265,,
#2P8RV9UQ,0626993613287382,116,Morrison's Jewelflower,212.47,14,2021-05-26,56.63,,,,,,,,EmoteChronos20,
#92VY9UPG,0626253933351008,14,Virginia Lecidea Lichen,397.62,4,2020-11-03,36.81,,,,,,79784,483,,
#YVPYVV9V,0626238512242330,30,White Phacelia,462.66,12,2020-03-28,31.49,,,,,,24242,433,,
#RGP2VC9P,0626758168407184,20,Hornwort,306.93,30,2020-12-04,99.49,,,,,,78320,505,,
#R0PCJLYV8,0626138764217297,19,Ground Nama,176.15,15,2021-07-02,36.55,,,,,,,,Emote57,sfx/emotes/emotes_crl_01_02_dl.ogg
#2VLY2CLPY,0626693726406248,13,Vestergrenopsis Lichen,156.98,5,2020-02-16,97.06,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#2CRJGPRY,0626819369064107,20,Hornwort,306.93,30,2018-12-07,18.97,,,,,,78320,505,,
#YJ2LJU2CR,0626527822548224,155,Centranthus,430.05,30,2021-02-11,22.23,7,,,,,,,,
#2Y2PPQ0JV,0626825638879167,176,Hybrid Oak,424.03,4,2019-03-19,5.72,6,,,,,,,,
#R9U2J8CR,0626388588862535,149,Husk Tomato,462.24,18,2020-07-03,43.13,,Common Lightning Chest,Common,183,249,,,,
#2Q8RJGPVV,0626780343498516,22,Racodium Lichen,305.31,18,2021-02-27,16.13,,,,,,,,Emote104,sfx/emotes/prince_emo_01_dl.ogg
#928UL0RR,0626025391240331,124,Fineflower Gilia,72.82,10,2019-05-18,45.89,83,,,,,,,,
#YYJUJUQG,0626058736920226,18,Narrowleaf Silverbush,410.3,9,2019-09-01,57.43,,,,,,,,Emote78,sfx/emotes/emotes_xmas_01_02_dl.ogg
#YGYJ220L,0626061635928811,83,New Mexico Spiny Milkvetch,459.63,8,2021-06-22,8.49,,,,,,65701,10,,
#P29YGR98,0626318295732374,92,Inyo Buckwheat,22.4,15,2019-03-04,82.18,,,,,,,,EmoteChronos18,
#2GVLPR28L,0626241373811433,188,Slender Hawksbeard,423.66,16,2020-06-17,43.34,,,,,,,,Emote196,sfx/emotes/emotes_LNY_2021_01_01_dl.ogg
#29UJ9Q99,0626087121646674,116,Morrison's Jewelflower,212.47,14,2019-12-28,27.5,,,,,,,,EmoteChronos20,
#2PJQ0U9U,0626107228666159,13,Vestergrenopsis Lichen,156.98,5,2019-01-31,80.01,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#9Q90P0Y0,0626330030825041,101,White Goldenrod,446.84,13,2020-04-28,31.98,,,,,,4956,317,,
#9289JQPV9,0626566815783828,101,White Goldenrod,446.84,13,2019-03-15,25.32,,,,,,4956,317,,
#98UCCVRRJ,0626811132567094,78,Melanelia Lichen,465.39,28,2019-02-18,43.4,,Legendary Chest,Legendary,149,226,,,,
#PLGJ0LLJ,0626091846171893,21,Elko Cryptantha,455.46,27,2020-10-27,88.0,,Epic Lightning Chest,Epic,123,164,,,,
#2PJ988U2,0626016622858702,187,Pale Desert-thorn,186.94,17,2020-04-10,24.96,,,,,,29611,316,,
#9GLYYQ2L,0626089911350384,183,Dense Sedge,270.13,30,2020-05-18,53.15,,,,,,,,Emote184,sfx/emotes/emotes_skeleton_dragon_01_dl.ogg
#2GPVQYQLG,0626471967908432,21,Elko Cryptantha,455.46,27,2021-03-08,89.15,,Epic Lightning Chest,Epic,123,164,,,,
#PRU8Y0UQY,0626564990371063,47,Goat Willow,285.39,25,2020-02-24,22.8,,,,,,46593,63,,
#2GQVLYV0U,0626644559606263,152,False Venus' Looking Glass,261.47,8,2020-09-11,40.57,,Mega Lightning Chest,Common,226,146,,,,
#LYYQVJ0U,0626257509858882,107,Common Woolly Sunflower,61.43,1,2021-07-01,53.16,,,,,,83929,402,,
#LYJLLPQR,0626738145763677,163,Bejuco De Lira,35.19,6,2019-07-17,78.19,,,,,,,,Emote191,sfx/emotes/emotes_logmas2020_03_dl.ogg
#2YL28LQQJ,0626277687683886,28,Roundleaf Hawthorn,83.18,26,2021-06-12,58.6,,,,,,67840,504,,
#8LULYQ82Q,0626932244804389,62,Boatlily,291.0,14,2020-03-24,21.31,,,,,,,,Emote173,sfx/emotes/emotes_archer_01_01_dl.ogg
#PLL8Q9LVR,0626497879213181,84,Cow Tree,312.24,3,2020-11-15,76.01,2,,,,,,,,
#Y08PCY8P2,0626527996944621,61,Mediterranean Medick,127.61,20,2018-12-24,19.65,,,,,,66160,535,,
#9089JPLQ,0626301425810971,52,Redmahogany,210.53,4,2021-05-20,42.17,29,,,,,,,,
#RYRGV0CY,0626667954120663,44,Bajada Lupine,417.94,19,2019-10-26,71.11,,,,,,,,Emote52,sfx/emotes/emotes_ewiz_01_01_dl.ogg
#CGJ8JRCR,0626500961198804,180,Leonard's Beardtongue,113.94,18,2020-05-06,96.84,,Epic Chest,Epic,111,17,,,,
#UUQQJ2U0,0626153494781413,133,Seashore Paspalum,159.53,30,2021-10-22,62.73,13,,,,,,,,
#2092CR2RV,0626016441118262,59,Fineleaf Fournerved Daisy,117.42,19,2019-04-07,84.61,,Common Lightning Chest,Common,183,249,,,,
#9U22V0P,0626214920411221,15,Entireleaved Thelypody,85.63,7,2020-03-04,65.98,,Plentiful Gold Crate,Rare,107,223,,,,
#228J88L89,0626226617558775,116,Morrison's Jewelflower,212.47,14,2020-09-29,33.18,,,,,,,,EmoteChronos20,
#2LJ82YCVR,0626899568992621,94,Rough Strongbark,245.61,11,2019-01-23,35.56,,,,,,29714,265,,
#28Y2V0C,0626378701615639,173,Tall Phacelia,118.49,20,2019-05-22,13.77,82,,,,,,,,
#2GLLJ9QY,0626178061649800,156,Nova Scotia Dewberry,217.1,27,2019-09-20,59.98,,Lightning Chest,Common,190,40,,,,
#90R22UVY,0626922183227676,107,Common Woolly Sunflower,61.43,1,2020-01-14,17.02,,,,,,83929,402,,
#LLJQJLPRJ,0626759612425160,89,Starved Fleabane,35.92,26,2019-04-19,39.16,35,,,,,,,,
#9LUQPG2Y,0626260924123445,77,Wilkins' Bellflower,428.29,2,2020-04-02,29.63,,Giant Chest,Champion,69,248,,,,
#UY900V,0626880219001657,43,'awiwi,363.56,18,2020-06-26,83.3,,,,,,91872,594,,
#PG0QC29YR,0626569316864691,23,Common Hawkweed,351.65,28,2020-12-25,49.83,,Fortune Chest,Common,226,171,,,,
#8U2LRYGR,0626347755457123,117,Thymeleaf Sandwort,323.81,10,2021-09-05,49.16,82,,,,,,,,
#VQ29UYYY,0626706783075100,171,Roundleaf Bladderpod,157.48,19,2020-03-01,94.48,99,,,,,,,,
#280YVGJQU,0626280991669237,13,Vestergrenopsis Lichen,156.98,5,2021-06-28,79.09,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#9QLL8QQQ,0626964967244824,162,Arizona Blue-eyed Grass,472.15,7,2021-03-02,87.98,,Epic Lightning Chest,Epic,123,164,,,,
#P82UJJGLG,0626172765078556,123,Poisonwood,293.18,8,2019-02-03,95.62,99,,,,,,,,
#LJYU90R9Y,0626398314960412,87,Sierra Lessingia,32.49,25,2021-07-26,56.44,,,,,,96541,70,,
#2GRUQP9VL,0626924573010878,10,Richardson's Masonhalea Lichen,494.39,17,2018-11-28,27.25,,,,,,,,EmoteChronos10,sfx/emotes/emotes_goldenknight_gorgeous_dl.ogg
#98LLQYJG,0626543599729749,182,Sicklekeel Lupine,242.5,24,2019-03-12,65.7,,Tower Chest,Rare,216,106,,,,
#JJPCVQU8,0626790036400216,99,Alkali Sandmat,268.94,23,2019-09-24,84.81,,Rare Lightning Chest,Common,94,138,,,,
#Y2PULV0LV,0626764514742951,68,Quakinggrass,344.85,27,2019-03-15,54.96,5,,,,,,,,
#L82V9VVC,0626034979083329,30,White Phacelia,462.66,12,2020-07-02,63.66,,,,,,24242,433,,
#CJJVYY28,0626350749770858,36,Microlychnus Lichen,301.83,10,2019-12-24,88.92,60,,,,,,,,
#PG9CR2RC,0626927161051626,179,Upright Prairie Coneflower,154.4,13,2021-07-19,71.34,,,,,,96223,155,,
#20YGVQR0R,0626103290925011,105,Sargent's Hawthorn,340.3,9,2019-12-19,35.55,17,,,,,,,,
#2GPURRRCG,0626413962539705,48,Rockloving Erigeron,489.13,5,2019-09-23,13.41,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#9UVJP08QR,0626338696616117,175,Mago,154.81,20,2021-09-23,98.86,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#JQGP99VG,0626016832326375,49,Waihanau Lobelia,110.92,30,2021-07-05,68.39,,,,,,78870,151,,
#8QRQ0JLRY,0626486676639045,196,Scarlet Hawthorn,493.05,18,2020-04-07,39.51,,Rare Lightning Chest,Common,94,138,,,,
#2GC2R2P2Y,0626364351318609,73,Sweetroot,76.24,27,2021-10-31,35.41,,,,,,12000,365,,
#98R0LCGG,0626504675206002,37,Imshaug's Disc Lichen,65.6,24,2020-03-08,93.83,,,,,,93572,148,,
#80U2Q9C9Q,0626842735262304,129,Jelly Lichen,424.0,28,2020-01-13,60.23,,,,,,,,EmoteChronos17,
#222VRRYJ,0626977787118440,108,Pholisma,363.73,21,2020-10-04,4.51,,Tower Chest,Rare,216,106,,,,
#P9P2GL8,0626864370470984,135,Manyflower Flatsedge,208.31,17,2020-01-17,58.97,32,,,,,,,,
#2LGUPRCJP,0626782096803017,186,Whitebark Raspberry,10.82,20,2021-10-29,18.86,,,,,,56924,591,,
#2QCPVQC0Y,0626500096470771,100,Nimblewill,417.17,28,2021-03-19,41.0,,,,,,85813,458,,
#9RR9ULL99,0626722010591249,185,Sarah's Buckwheat,315.81,26,2019-09-28,50.2,,,,,,43034,49,,
#8PVV28U8,0626273624496771,176,Hybrid Oak,424.03,4,2019-04-01,59.86,6,,,,,,,,
#2LJ82YCVR,0626899568992621,168,Gaspé Willow,472.27,16,2019-06-30,79.32,,Silver Chest,Rare,219,182,,,,
#9QULGU02,0626907535320741,80,Blue Wild Indigo,452.38,2,2019-05-28,13.66,30,,,,,,,,
#2Y0C2V0JG,0626032831435232,20,Hornwort,306.93,30,2021-03-04,16.49,,,,,,78320,505,,
#2J9PJCCJ,0626529145920429,128,Prairie Lily,4.43,1,2020-03-11,83.91,,Epic Chest,Epic,111,17,,,,
#2Q9JG29RL,0626520186642592,115,Miner's Lettuce,258.62,9,2020-05-18,17.75,,,,,,,,Emote113,
#9QULGU02,0626907535320741,174,Cup Lichen,197.34,6,2019-03-09,24.21,,Legendary Chest,Legendary,149,226,,,,
#2YUVY0JL0,0626053231037824,166,Coot Bay Dancing-lady Orchid,411.79,25,2021-07-27,14.88,,Clan Chest,Champion,173,156,,,,
#29UJ9Q99,0626087121646674,193,Tube Lichen,50.92,9,2021-06-29,10.09,17,,,,,,,,
#G0YYJGG,0626072114028536,118,Yerba Mansa,156.46,14,2021-11-09,92.42,,,,,,,,Emote150,sfx/emotes/emotes_log_02_Angry_sfx1_dl.ogg
#J9LRGUJ2,0626311079038597,183,Dense Sedge,270.13,30,2019-01-14,81.09,,,,,,,,Emote184,sfx/emotes/emotes_skeleton_dragon_01_dl.ogg
#PP80GVGUP,0626218365096611,39,Swamp Gentian,375.37,12,2020-03-28,5.54,51,,,,,,,,
#RVL8JP,0626813829166933,156,Nova Scotia Dewberry,217.1,27,2020-05-09,21.37,,Lightning Chest,Common,190,40,,,,
#PQR90RV9C,0626912418626305,82,Congdon's Milkvetch,16.56,5,2021-01-13,26.93,67,,,,,,,,
#2J888QUGQ,0626419223888716,24,King Bladderpod,127.07,15,2021-08-15,57.78,,,,,,,,EmoteChronos23,
#QQVYGQ0Y,0626848298089117,152,False Venus' Looking Glass,261.47,8,2020-02-27,63.82,,Mega Lightning Chest,Common,226,146,,,,
#YC0JJ2PV,0626717418164110,105,Sargent's Hawthorn,340.3,9,2019-10-16,47.81,17,,,,,,,,
#PRU8Y0UQY,0626564990371063,13,Vestergrenopsis Lichen,156.98,5,2019-04-19,86.47,,,,,,,,Emote83,sfx/emotes/emotes_hog_02_03_dl.ogg
#PRU8Y0UQY,0626564990371063,89,Starved Fleabane,35.92,26,2021-08-13,23.83,35,,,,,,,,
#98RRY80YR,0626190354495619,184,Spearleaf Stonecrop,164.02,30,2018-12-25,2.1,,Clan Cards Chest,Epic,32,37,,,,
#LQ2LRL29,0626332174429960,81,Spotted Joe Pye Weed,349.84,12,2019-09-08,14.75,,,,,,,,Emote131,sfx/emotes/ElixirGolem_Emote_Morph_dl.ogg
#Y08PCY8P2,0626527996944621,117,Thymeleaf Sandwort,323.81,10,2021-09-03,90.76,82,,,,,,,,
#2JUP20J9,0626464987924661,160,Wart Lichen,100.85,5,2020-10-21,94.44,,,,,,,,EmoteChronos18,
#J8R89YC8,0626679209022594,187,Pale Desert-thorn,186.94,17,2019-07-13,15.08,,,,,,29611,316,,
#2VP8Q2PU9,0626658808359003,68,Quakinggrass,344.85,27,2019-07-29,51.72,5,,,,,,,,
#R99UYRL,0626272544098253,150,Bitternut Hickory,377.19,25,2021-02-05,5.16,,,,,,63795,323,,
#PCC2V0CV2,0626173871295514,100,Nimblewill,417.17,28,2021-09-30,69.56,,,,,,85813,458,,
#98YVRUYLR,0626652783526249,182,Sicklekeel Lupine,242.5,24,2020-12-17,36.91,,Tower Chest,Rare,216,106,,,,
#P8QP0LUPV,0626092262806137,14,Virginia Lecidea Lichen,397.62,4,2019-11-26,70.72,,,,,,79784,483,,
#9VY20LY8,0626543067189350,171,Roundleaf Bladderpod,157.48,19,2019-02-08,56.2,99,,,,,,,,
#Y0P8RQ89,0626551971631292,95,Hemlock Rosette Grass,23.04,24,2021-06-14,10.11,,,,,,,,Emote44,sfx/emotes/emotes_skeleton_01_01_dl.ogg
#9289JQPV9,0626566815783828,117,Thymeleaf Sandwort,323.81,10,2019-11-12,76.61,82,,,,,,,,
#YJ2LJU2CR,0626527822548224,185,Sarah's Buckwheat,315.81,26,2018-11-22,39.56,,,,,,43034,49,,
#8ULGU0QG9,0626136472396015,101,White Goldenrod,446.84,13,2021-07-25,21.16,,,,,,4956,317,,
#28Y2V0C,0626378701615639,139,Kaffir-lily,452.46,10,2021-11-14,52.91,54,,,,,,,,
#88U0V8C,0626099176367502,120,Opposite-leaved Tarweed,424.68,21,2020-06-10,96.52,79,,,,,,,,
#CL2V9U00,0626936167485902,57,Beardgrass,435.34,14,2019-04-28,20.97,93,,,,,,,,
#8QR8V08YG,0626761011770550,66,Quince,276.19,12,2019-11-17,32.25,,,,,,,,Emote37,sfx/emotes/emotes_hog_01_02_dl.ogg
#2YLQ22YQV,0626344590769101,12,American Stoneseed,121.21,5,2021-02-18,39.76,,King's Chest,Champion,163,238,,,,
#C82Q9U,0626675338573010,3,Sweet Autumn Virginsbower,110.99,19,2020-03-26,16.2,,,,,,,,Emote42,sfx/emotes/emotes_barbarian_01_03_dl.ogg
#8PV2R08L,0626765107575930,136,Sudangrass,214.46,10,2019-01-31,99.72,,,,,,14099,91,,
#28PUV9PRQ,0626052649930513,48,Rockloving Erigeron,489.13,5,2021-07-26,32.44,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#2YL28LQQJ,0626277687683886,94,Rough Strongbark,245.61,11,2019-05-03,36.5,,,,,,29714,265,,
#8982QVPQV,0626425586088679,124,Fineflower Gilia,72.82,10,2021-09-23,21.91,83,,,,,,,,
#22UCVR0CL,0626323260153903,174,Cup Lichen,197.34,6,2021-01-06,20.09,,Legendary Chest,Legendary,149,226,,,,
#YLRVGPJP,0626674132267044,144,Sonoran Globe Amaranth,418.25,15,2020-09-24,65.88,,,,,,,,EmoteChronos20,
#PQGV0VCQQ,0626342223053794,191,American Tarwort,286.81,22,2021-07-08,74.06,,King's Chest,Champion,163,238,,,,
#8L2URCCR0,0626797217424295,184,Spearleaf Stonecrop,164.02,30,2020-08-07,49.33,,Clan Cards Chest,Epic,32,37,,,,
#8PCCYQVG,0626481088740101,56,Creeping Nailwort,107.54,14,2020-05-14,63.39,,Epic Lightning Chest,Epic,123,164,,,,
#C9Q2VJ9,0626303016439699,179,Upright Prairie Coneflower,154.4,13,2019-04-26,11.42,,,,,,96223,155,,
#P82PPQPV,0626964188501218,101,White Goldenrod,446.84,13,2020-01-04,92.02,,,,,,4956,317,,
#88ULRRLP,0626062822186718,132,Nellie Cory Cactus,388.9,17,2019-07-05,36.48,,,,,,,,Emote200,sfx/emotes/emotes_battlehealer_cakethrow_dl.ogg
#2QYC8YLLG,0626968830963635,165,Tephromela Lichen,216.53,30,2019-12-18,65.28,,,,,,49375,480,,
#8J8QCGLR,0626984161480289,123,Poisonwood,293.18,8,2020-01-16,83.45,99,,,,,,,,
#J8J0Q20Y,0626535571364438,27,Big Deervetch,232.43,30,2020-07-08,78.18,,,,,,24688,437,,
#2QYC8YLLG,0626968830963635,126,Arctic Cottongrass,174.46,29,2021-03-04,32.93,,Silver Chest,Rare,219,182,,,,
#9LUQPG2Y,0626260924123445,97,Areca Palm,131.47,16,2021-02-16,39.67,,,,,,24737,312,,
#8QVUVRVRG,0626140459180475,46,Noble Fir,481.41,23,2020-04-20,26.05,,,,,,,,Emote194,sfx/emotes/emotes_icewizard_01_02_dl.ogg
#Y0C2RQ0U,0626589707043556,106,Maiden Fern,150.01,22,2021-03-30,42.63,,,,,,,,Emote168,sfx/emotes/emotes_s12_pony_dl.ogg
#8GG92RQUG,0626909999225036,10,Richardson's Masonhalea Lichen,494.39,17,2021-03-21,14.23,,,,,,,,EmoteChronos10,sfx/emotes/emotes_goldenknight_gorgeous_dl.ogg
#VC2L0QPU,0626595225872376,109,Drummond's Mountain-avens,407.45,21,2021-09-04,21.72,50,,,,,,,,
#V2PYVG8R,0626802391710491,16,Giant Airplant,105.84,3,2021-02-10,46.06,,,,,,,,Emote81,sfx/emotes/emotes_hog_02_01_dl.ogg
#299JJLV8L,0626568936397371,14,Virginia Lecidea Lichen,397.62,4,2021-03-20,99.86,,,,,,79784,483,,
#29UJ9Q99,0626087121646674,81,Spotted Joe Pye Weed,349.84,12,2021-02-18,58.2,,,,,,,,Emote131,sfx/emotes/ElixirGolem_Emote_Morph_dl.ogg
#2JUPU0LPV,0626547054565357,175,Mago,154.81,20,2019-05-31,9.23,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#2J00PG8U2,0626265767299913,184,Spearleaf Stonecrop,164.02,30,2018-12-23,93.14,,Clan Cards Chest,Epic,32,37,,,,
#QVC8PGUG,0626322977538612,12,American Stoneseed,121.21,5,2021-04-16,90.63,,King's Chest,Champion,163,238,,,,
#8QYCJR99,0626266770906759,121,Necklace Sedge,495.77,4,2019-02-18,61.72,,Fortune Chest,Common,226,171,,,,
#8JRC80YPR,0626146220820802,175,Mago,154.81,20,2021-02-17,97.16,,,,,,,,Emote49,sfx/emotes/emotes_wizard_01_02_dl.ogg
#RRCUL00,0626336974148878,3,Sweet Autumn Virginsbower,110.99,19,2020-07-22,66.51,,,,,,,,Emote42,sfx/emotes/emotes_barbarian_01_03_dl.ogg
#28V9Q0,0626293182545298,48,Rockloving Erigeron,489.13,5,2019-01-16,49.28,,,,,,,,Emote20,sfx/emotes/emotes_princess_01_01_dl.ogg
#228J88L89,0626226617558775,53,Weeping Fern,168.49,26,2019-11-18,9.55,,,,,,36239,421,,
#Y0C2RQ0U,0626589707043556,156,Nova Scotia Dewberry,217.1,27,2019-02-25,9.42,,Lightning Chest,Common,190,40,,,,
#2GC2R2P2Y,0626364351318609,28,Roundleaf Hawthorn,83.18,26,2020-04-14,33.67,,,,,,67840,504,,
#P29CCURC,0626460998461248,134,Sendtner's Polyplastia Lichen,247.77,2,2019-12-07,39.47,,Royal Wild Chest,Champion,165,125,,,,
